# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       929   -1.0413436871e+01    2.9641686109e-01    6.1978263955e+01    6.2000000000e+01    0.0000000000e+00   -1.0491750518e+01    9.9740356174e-01    1.0000000000e+00
       930   -1.0308328772e+01    6.8030934809e-01    6.1959353874e+01    6.2000000000e+01    0.0000000000e+00   -1.0491588724e+01    1.0000000000e+00    1.0000000000e+00
       931   -1.0435033419e+01    2.9983543789e-01    6.2964597619e+01    6.3000000000e+01    0.0000000000e+00   -1.0491039121e+01    1.0000000000e+00    1.0000000000e+00
       932   -1.0443005916e+01    2.6672606548e-01    6.2978443943e+01    6.3000000000e+01    0.0000000000e+00   -1.0507032921e+01    1.0000000000e+00    9.8412698413e-01
       933   -1.0525221165e+01    2.6423054958e-01    6.1993596022e+01    6.2000000000e+01    0.0000000000e+00   -1.0507161821e+01    1.0000000000e+00    9.8387096774e-01
       934   -1.0532910706e+01    2.0980433705e-01    6.1015988670e+01    6.1000000000e+01    0.0000000000e+00   -1.0491402630e+01    9.9653039074e-01    1.0000000000e+00
       935   -1.0525832041e+01    1.7253878628e-01    6.1016238120e+01    6.1000000000e+01    0.0000000000e+00   -1.0475518390e+01    9.9839799279e-01    1.0000000000e+00
       936   -1.0505477563e+01    2.3611409240e-01    6.1012066373e+01    6.1000000000e+01    0.0000000000e+00   -1.0475525375e+01    9.9442611398e-01    1.0000000000e+00
       937   -1.0509444713e+01    1.8068678032e-01    6.1009590779e+01    6.1000000000e+01    0.0000000000e+00   -1.0475436944e+01    9.9726114360e-01    1.0000000000e+00
       938   -1.0445074824e+01    2.2937487844e-01    6.1000431185e+01    6.1000000000e+01    0.0000000000e+00   -1.0475380823e+01    9.9227433023e-01    1.0000000000e+00
       939   -1.0482087665e+01    2.7024853254e-01    6.0996331394e+01    6.1000000000e+01    0.0000000000e+00   -1.0475142761e+01    9.9742105962e-01    1.0000000000e+00
       940   -1.0435651580e+01    3.8362102624e-01    6.0994888969e+01    6.1000000000e+01    0.0000000000e+00   -1.0475029418e+01    9.9120219340e-01    1.0000000000e+00
       941   -1.0409296322e+01    3.1125044563e-01    6.0983835605e+01    6.1000000000e+01    0.0000000000e+00   -1.0474907625e+01    9.9102048275e-01    1.0000000000e+00
       942   -1.0453233029e+01    3.8019361033e-01    6.0986606437e+01    6.1000000000e+01    0.0000000000e+00   -1.0474598920e+01    1.0000000000e+00    1.0000000000e+00
       943   -1.0472322688e+01    3.5292409709e-01    6.0996164113e+01    6.1000000000e+01    0.0000000000e+00   -1.0474566370e+01    1.0000000000e+00    1.0000000000e+00
       944   -1.0445277577e+01    3.1864194950e-01    6.0994926693e+01    6.1000000000e+01    0.0000000000e+00   -1.0474666618e+01    9.9427942074e-01    1.0000000000e+00
       945   -1.0379443615e+01    3.4106521496e-01    6.0980857020e+01    6.1000000000e+01    0.0000000000e+00   -1.0474559782e+01    9.9439918849e-01    1.0000000000e+00
       946   -1.0385861902e+01    3.5509200695e-01    6.0971958072e+01    6.1000000000e+01    0.0000000000e+00   -1.0474169255e+01    1.0000000000e+00    1.0000000000e+00
       947   -1.0443237602e+01    2.2753377270e-01    6.0981748830e+01    6.1000000000e+01    0.0000000000e+00   -1.0473870995e+01    9.8844035999e-01    1.0000000000e+00
       948   -1.0394488566e+01    2.4622727461e-01    6.0983080623e+01    6.1000000000e+01    0.0000000000e+00   -1.0473943473e+01    9.9884163165e-01    1.0000000000e+00
       949   -1.0469533678e+01    2.2230999700e-01    6.0987128352e+01    6.1000000000e+01    0.0000000000e+00   -1.0473823195e+01    9.9790042335e-01    1.0000000000e+00
       950   -1.0450094044e+01    2.8228909093e-01    6.0995573673e+01    6.1000000000e+01    0.0000000000e+00   -1.0473831149e+01    9.9974005505e-01    1.0000000000e+00
       951   -1.0417976100e+01    4.3811687739e-01    6.1988127825e+01    6.2000000000e+01    0.0000000000e+00   -1.0473889753e+01    1.0000000000e+00    1.0000000000e+00
       952   -1.0433019466e+01    5.0191650932e-01    6.1979805684e+01    6.2000000000e+01    0.0000000000e+00   -1.0489916040e+01    9.8241785136e-01    1.0000000000e+00
       953   -1.0406025755e+01    4.2460560093e-01    6.1977982771e+01    6.2000000000e+01    0.0000000000e+00   -1.0489683397e+01    9.8905570328e-01    1.0000000000e+00
       954   -1.0458322621e+01    3.3958917452e-01    6.1981984704e+01    6.2000000000e+01    0.0000000000e+00   -1.0489525963e+01    9.8832542328e-01    1.0000000000e+00
       955   -1.0501391811e+01    3.4421097672e-01    6.1996760511e+01    6.2000000000e+01    0.0000000000e+00   -1.0489520579e+01    9.9633413241e-01    1.0000000000e+00
       956   -1.0478781163e+01    3.5091110174e-01    6.1999862085e+01    6.2000000000e+01    0.0000000000e+00   -1.0489736678e+01    9.9495998677e-01    1.0000000000e+00
       957   -1.0544434816e+01    4.2764127471e-01    6.2006498618e+01    6.2000000000e+01    0.0000000000e+00   -1.0489739565e+01    9.9726222952e-01    1.0000000000e+00
       958   -1.0488687823e+01    2.2337214397e-01    6.2007989571e+01    6.2000000000e+01    0.0000000000e+00   -1.0489871869e+01    1.0000000000e+00    1.0000000000e+00
       959   -1.0497856380e+01    2.0732425376e-01    6.2000882387e+01    6.2000000000e+01    0.0000000000e+00   -1.0489859799e+01    1.0000000000e+00    1.0000000000e+00
       960   -1.0532023941e+01    2.9824484892e-01    6.2007625849e+01    6.2000000000e+01    0.0000000000e+00   -1.0489719216e+01    9.9703435941e-01    1.0000000000e+00
       961   -1.0508364047e+01    2.6925092786e-01    6.2009185563e+01    6.2000000000e+01    0.0000000000e+00   -1.0489839577e+01    1.0000000000e+00    9.8387096774e-01
       962   -1.0583745749e+01    3.2032152283e-01    6.1017508116e+01    6.1000000000e+01    0.0000000000e+00   -1.0489850365e+01    1.0000000000e+00    1.0000000000e+00
       963   -1.0565650164e+01    2.6607410409e-01    6.1030473142e+01    6.1000000000e+01    0.0000000000e+00   -1.0473796909e+01    9.9642281038e-01    1.0000000000e+00
       964   -1.0529235060e+01    2.8222231551e-01    6.1022114010e+01    6.1000000000e+01    0.0000000000e+00   -1.0474057650e+01    9.9740530894e-01    1.0000000000e+00
       965   -1.0496313307e+01    5.1654466343e-01    6.1011566916e+01    6.1000000000e+01    0.0000000000e+00   -1.0473929054e+01    1.0000000000e+00    1.0000000000e+00
       966   -1.0314810542e+01    2.5658738423e+00    6.0978575532e+01    6.1000000000e+01    0.0000000000e+00   -1.0473728619e+01    9.9650151826e-01    1.0000000000e+00
       967   -1.0469135471e+01    2.6864042350e-01    6.0974493878e+01    6.1000000000e+01    0.0000000000e+00   -1.0472962283e+01    1.0000000000e+00    1.0000000000e+00
       968   -1.0482188503e+01    2.9917584463e-01    6.1000631980e+01    6.1000000000e+01    0.0000000000e+00   -1.0472838496e+01    9.9606783070e-01    1.0000000000e+00
       969   -1.0358224315e+01    3.8895256515e-01    6.0983666862e+01    6.1000000000e+01    0.0000000000e+00   -1.0473224555e+01    9.9701000970e-01    1.0000000000e+00
       970   -1.0468143838e+01    3.0110495189e-01    6.0981662925e+01    6.1000000000e+01    0.0000000000e+00   -1.0472769230e+01    9.9319926266e-01    1.0000000000e+00
       971   -1.0393270592e+01    4.4059825191e-01    6.0987000647e+01    6.1000000000e+01    0.0000000000e+00   -1.0472678929e+01    9.8850403104e-01    1.0000000000e+00
       972   -1.0442882179e+01    2.9342973521e-01    6.0983174784e+01    6.1000000000e+01    0.0000000000e+00   -1.0472627932e+01    1.0000000000e+00    1.0000000000e+00
       973   -1.0475696518e+01    2.5345028014e-01    6.0995772943e+01    6.1000000000e+01    0.0000000000e+00   -1.0472480725e+01    9.9429535639e-01    1.0000000000e+00
       974   -1.0444900340e+01    2.0948048097e-01    6.0996073948e+01    6.1000000000e+01    0.0000000000e+00   -1.0472638512e+01    9.9375351937e-01    1.0000000000e+00
       975   -1.0460907944e+01    2.7114758113e-01    6.0993862314e+01    6.1000000000e+01    0.0000000000e+00   -1.0472561483e+01    9.9802261171e-01    1.0000000000e+00
       976   -1.0421911026e+01    3.0072229670e-01    6.0990377445e+01    6.1000000000e+01    0.0000000000e+00   -1.0472460723e+01    1.0000000000e+00    1.0000000000e+00
       977   -1.0421133198e+01    4.0251939819e-01    6.0984345019e+01    6.1000000000e+01    0.0000000000e+00   -1.0472297158e+01    9.9481166204e-01    1.0000000000e+00
       978   -1.0463378590e+01    4.0624248297e-01    6.0990671759e+01    6.1000000000e+01    0.0000000000e+00   -1.0472091208e+01    9.9149050715e-01    1.0000000000e+00
       979   -1.0495534431e+01    3.6280035414e-01    6.1001943239e+01    6.1000000000e+01    0.0000000000e+00   -1.0472133613e+01    9.9337025462e-01    1.0000000000e+00
       980   -1.0533549711e+01    4.4472235503e-01    6.1012561555e+01    6.1000000000e+01    0.0000000000e+00   -1.0472291777e+01    9.9288154538e-01    9.8360655738e-01
       981   -1.0555578290e+01    5.2119847061e-01    6.0023541351e+01    6.0000000000e+01    0.0000000000e+00   -1.0472480092e+01    9.9649971283e-01    1.0000000000e+00
       982   -1.0587663956e+01    4.1619086210e-01    6.1036413381e+01    6.1000000000e+01    0.0000000000e+00   -1.0456175033e+01    9.9162596891e-01    1.0000000000e+00
       983   -1.0546991782e+01    3.3798085825e-01    6.1028383344e+01    6.1000000000e+01    0.0000000000e+00   -1.0472980998e+01    9.9070988001e-01    1.0000000000e+00
       984   -1.0489754577e+01    4.5493231788e-01    6.1013569229e+01    6.1000000000e+01    0.0000000000e+00   -1.0472877905e+01    9.9565320481e-01    1.0000000000e+00
       985   -1.0483635400e+01    4.2148867587e-01    6.2005131436e+01    6.2000000000e+01    0.0000000000e+00   -1.0472602335e+01    9.9365666549e-01    1.0000000000e+00
       986   -1.0492665975e+01    3.8300423067e-01    6.1999532887e+01    6.2000000000e+01    0.0000000000e+00   -1.0488683929e+01    9.9383987578e-01    1.0000000000e+00
       987   -1.0446497029e+01    3.2153951288e-01    6.1993857802e+01    6.2000000000e+01    0.0000000000e+00   -1.0488564088e+01    1.0000000000e+00    1.0000000000e+00
       988   -1.0443069314e+01    2.5876233245e-01    6.2986469518e+01    6.3000000000e+01    0.0000000000e+00   -1.0488393847e+01    9.8778836197e-01    1.0000000000e+00
       989   -1.0461495665e+01    2.5978404281e-01    6.2983509207e+01    6.3000000000e+01    0.0000000000e+00   -1.0504196283e+01    9.9781949326e-01    1.0000000000e+00
       990   -1.0492211000e+01    2.8237053289e-01    6.2991259043e+01    6.3000000000e+01    0.0000000000e+00   -1.0504086874e+01    9.9734864152e-01    1.0000000000e+00
       991   -1.0438362745e+01    5.2062566168e-01    6.2987550189e+01    6.3000000000e+01    0.0000000000e+00   -1.0504180277e+01    9.9397772814e-01    1.0000000000e+00
       992   -1.0405781866e+01    7.9148161086e-01    6.2973899273e+01    6.3000000000e+01    0.0000000000e+00   -1.0504034662e+01    9.9611634245e-01    1.0000000000e+00
       993   -1.0441786341e+01    1.8788785616e+00    6.2974158930e+01    6.3000000000e+01    0.0000000000e+00   -1.0503696813e+01    1.0000000000e+00    1.0000000000e+00
       994   -1.0478561905e+01    6.2401402833e-01    6.2985460624e+01    6.3000000000e+01    0.0000000000e+00   -1.0503618231e+01    1.0000000000e+00    1.0000000000e+00
       995   -1.0504991928e+01    9.1509606715e-01    6.2995546079e+01    6.3000000000e+01    0.0000000000e+00   -1.0503754067e+01    9.9429030315e-01    1.0000000000e+00
       996   -1.0514964055e+01    2.9978518883e-01    6.3001394322e+01    6.3000000000e+01    0.0000000000e+00   -1.0503898595e+01    1.0000000000e+00    9.8412698413e-01
       997   -1.0599757474e+01    1.6772126447e-01    6.2023628137e+01    6.2000000000e+01    0.0000000000e+00   -1.0503986407e+01    1.0000000000e+00    1.0000000000e+00
       998   -1.0584001652e+01    2.0536555428e-01    6.2031844859e+01    6.2000000000e+01    0.0000000000e+00   -1.0488429395e+01    9.9392427744e-01    1.0000000000e+00
       999   -1.0561168795e+01    2.6305976788e-01    6.2025799726e+01    6.2000000000e+01    0.0000000000e+00   -1.0488629519e+01    9.9763974603e-01    1.0000000000e+00
      1000   -1.0520220127e+01    2.5865220866e-01    6.2015931715e+01    6.2000000000e+01    0.0000000000e+00   -1.0488575540e+01    9.8937716281e-01    1.0000000000e+00
      1001   -1.0510051394e+01    4.2881077666e-01    6.2008033535e+01    6.2000000000e+01    0.0000000000e+00   -1.0488416760e+01    9.9025727442e-01    1.0000000000e+00
      1002   -1.0538993359e+01    2.4371760313e-01    6.2010961873e+01    6.2000000000e+01    0.0000000000e+00   -1.0488279041e+01    9.9192650331e-01    1.0000000000e+00
      1003   -1.0503296138e+01    2.7770262716e-01    6.2009927867e+01    6.2000000000e+01    0.0000000000e+00   -1.0488346301e+01    9.9090454735e-01    1.0000000000e+00
      1004   -1.0513718975e+01    3.1204819603e-01    6.2006038079e+01    6.2000000000e+01    0.0000000000e+00   -1.0488312203e+01    9.9542081155e-01    1.0000000000e+00
      1005   -1.0549724135e+01    2.7620578840e-01    6.2013236764e+01    6.2000000000e+01    0.0000000000e+00   -1.0488243000e+01    9.9544855895e-01    1.0000000000e+00
      1006   -1.0569633939e+01    2.4652331919e-01    6.2021828273e+01    6.2000000000e+01    0.0000000000e+00   -1.0488390292e+01    9.9753312616e-01    1.0000000000e+00
      1007   -1.0498545832e+01    2.8735270795e-01    6.2013879611e+01    6.2000000000e+01    0.0000000000e+00   -1.0488580768e+01    1.0000000000e+00    1.0000000000e+00
      1008   -1.0530380104e+01    3.2906324274e-01    6.2007840490e+01    6.2000000000e+01    0.0000000000e+00   -1.0488430229e+01    9.9315284618e-01    1.0000000000e+00
      1009   -1.0552327878e+01    4.2764467181e-01    6.2016124586e+01    6.2000000000e+01    0.0000000000e+00   -1.0488343712e+01    1.0000000000e+00    1.0000000000e+00
      1010   -1.0548542765e+01    3.1791456789e-01    6.2018866434e+01    6.2000000000e+01    0.0000000000e+00   -1.0488511011e+01    1.0000000000e+00    1.0000000000e+00
      1011   -1.0551004475e+01    3.8432485724e-01    6.2018640565e+01    6.2000000000e+01    0.0000000000e+00   -1.0488584923e+01    9.9423089629e-01    1.0000000000e+00
      1012   -1.0487983315e+01    3.3136773457e-01    6.2009292634e+01    6.2000000000e+01    0.0000000000e+00   -1.0488613480e+01    1.0000000000e+00    1.0000000000e+00
      1013   -1.0538483654e+01    3.1257264274e-01    6.3008507064e+01    6.3000000000e+01    0.0000000000e+00   -1.0488429430e+01    9.9200064233e-01    9.6825396825e-01
      1014   -1.0487882998e+01    3.2528799249e-01    6.1005077383e+01    6.1000000000e+01    0.0000000000e+00   -1.0504434069e+01    9.9765310910e-01    1.0000000000e+00
      1015   -1.0493798116e+01    2.5266229983e-01    6.1005498063e+01    6.1000000000e+01    0.0000000000e+00   -1.0472088085e+01    9.9489145030e-01    1.0000000000e+00
      1016   -1.0525217908e+01    3.0769384455e-01    6.1011189387e+01    6.1000000000e+01    0.0000000000e+00   -1.0472067842e+01    9.8123745851e-01    1.0000000000e+00
      1017   -1.0511772946e+01    3.2426673562e-01    6.1013872824e+01    6.1000000000e+01    0.0000000000e+00   -1.0472166539e+01    9.9453617485e-01    1.0000000000e+00
      1018   -1.0542317004e+01    4.9982190164e-01    6.1016412064e+01    6.1000000000e+01    0.0000000000e+00   -1.0472202030e+01    9.9568921130e-01    1.0000000000e+00
      1019   -1.0581880298e+01    2.3692539148e-01    6.1027051903e+01    6.1000000000e+01    0.0000000000e+00   -1.0472266694e+01    9.9142674851e-01    1.0000000000e+00
      1020   -1.0534802395e+01    2.6204231792e-01    6.1025910263e+01    6.1000000000e+01    0.0000000000e+00   -1.0472504842e+01    1.0000000000e+00    1.0000000000e+00
      1021   -1.0547081274e+01    3.4017828381e-01    6.1020606991e+01    6.1000000000e+01    0.0000000000e+00   -1.0472501307e+01    9.9960425465e-01    1.0000000000e+00
      1022   -1.0504554030e+01    3.4299664344e-01    6.1015999877e+01    6.1000000000e+01    0.0000000000e+00   -1.0472442174e+01    9.9488454649e-01    1.0000000000e+00
      1023   -1.0501685542e+01    3.4619351335e-01    6.1009113291e+01    6.1000000000e+01    0.0000000000e+00   -1.0472350679e+01    9.9505526056e-01    9.8360655738e-01
      1024   -1.0580790554e+01    3.3407012179e-01    6.1022158157e+01    6.1000000000e+01    0.0000000000e+00   -1.0472218904e+01    9.9313956100e-01    1.0000000000e+00
      1025   -1.0574421937e+01    3.7384641753e-01    6.1031723368e+01    6.1000000000e+01    0.0000000000e+00   -1.0472494968e+01    9.9052853531e-01    1.0000000000e+00
      1026   -1.0590851962e+01    3.8707479667e-01    6.1033169499e+01    6.1000000000e+01    0.0000000000e+00   -1.0472707321e+01    9.9602582955e-01    1.0000000000e+00
      1027   -1.0712211587e+01    1.0881292545e+00    6.1053934910e+01    6.1000000000e+01    0.0000000000e+00   -1.0472803334e+01    9.8700733619e-01    1.0000000000e+00
      1028   -1.0624629121e+01    4.6338907605e-01    6.1058824116e+01    6.1000000000e+01    0.0000000000e+00   -1.0473339768e+01    9.8956053166e-01    1.0000000000e+00
      1029   -1.0595031312e+01    3.2010519360e-01    6.1041130172e+01    6.1000000000e+01    0.0000000000e+00   -1.0473526243e+01    9.9678774368e-01    1.0000000000e+00
      1030   -1.0556878775e+01    2.7197450063e-01    6.1030965620e+01    6.1000000000e+01    0.0000000000e+00   -1.0473312396e+01    1.0000000000e+00    1.0000000000e+00
      1031   -1.0499625460e+01    2.3636883501e-01    6.1016549272e+01    6.1000000000e+01    0.0000000000e+00   -1.0473182795e+01    9.9011975383e-01    1.0000000000e+00
      1032   -1.0476710164e+01    1.9409451380e-01    6.1004473317e+01    6.1000000000e+01    0.0000000000e+00   -1.0472925108e+01    9.9319171004e-01    1.0000000000e+00
      1033   -1.0505181230e+01    2.1580022866e-01    6.1005402778e+01    6.1000000000e+01    0.0000000000e+00   -1.0472682463e+01    1.0000000000e+00    1.0000000000e+00
      1034   -1.0564469486e+01    2.7651704794e-01    6.1018736790e+01    6.1000000000e+01    0.0000000000e+00   -1.0472682011e+01    1.0000000000e+00    1.0000000000e+00
      1035   -1.0600842641e+01    1.9259486883e-01    6.1033193875e+01    6.1000000000e+01    0.0000000000e+00   -1.0472945093e+01    9.9700918984e-01    1.0000000000e+00
      1036   -1.0642905859e+01    4.1322986917e-01    6.1044994877e+01    6.1000000000e+01    0.0000000000e+00   -1.0473263327e+01    1.0000000000e+00    1.0000000000e+00
      1037   -1.0531025763e+01    2.1591356877e-01    6.1034280175e+01    6.1000000000e+01    0.0000000000e+00   -1.0473580449e+01    9.9603327195e-01    1.0000000000e+00
      1038   -1.0546183203e+01    3.0361464980e-01    6.2021226522e+01    6.2000000000e+01    0.0000000000e+00   -1.0473415209e+01    1.0000000000e+00    1.0000000000e+00
      1039   -1.0602055897e+01    8.9216303482e-01    6.2025838282e+01    6.2000000000e+01    0.0000000000e+00   -1.0489481825e+01    1.0000000000e+00    1.0000000000e+00
      1040   -1.0526037835e+01    3.3440010471e-01    6.2022594867e+01    6.2000000000e+01    0.0000000000e+00   -1.0489638167e+01    1.0000000000e+00    1.0000000000e+00
      1041   -1.0492947462e+01    3.9292548789e-01    6.2005817652e+01    6.2000000000e+01    0.0000000000e+00   -1.0489590988e+01    1.0000000000e+00    1.0000000000e+00
      1042   -1.0430619459e+01    3.4100834535e-01    6.1991247306e+01    6.2000000000e+01    0.0000000000e+00   -1.0489292196e+01    9.9115701866e-01    1.0000000000e+00
      1043   -1.0466611856e+01    3.0026972097e-01    6.1987303719e+01    6.2000000000e+01    0.0000000000e+00   -1.0488966220e+01    1.0000000000e+00    1.0000000000e+00
      1044   -1.0450251978e+01    3.4058887603e-01    6.1990376417e+01    6.2000000000e+01    0.0000000000e+00   -1.0488848032e+01    9.9884111714e-01    1.0000000000e+00
      1045   -1.0484946598e+01    3.5468063377e-01    6.1993201208e+01    6.2000000000e+01    0.0000000000e+00   -1.0488826696e+01    9.8622397244e-01    9.8387096774e-01
      1046   -1.0538384699e+01    3.6213542222e-01    6.1007769052e+01    6.1000000000e+01    0.0000000000e+00   -1.0488836335e+01    9.9668294256e-01    9.6721311475e-01
      1047   -1.0588227855e+01    3.2131807681e-01    5.9031743969e+01    5.9000000000e+01    0.0000000000e+00   -1.0472830575e+01    9.9395963768e-01    1.0000000000e+00
      1048   -1.0596325657e+01    2.3952437805e-01    5.9044582448e+01    5.9000000000e+01    0.0000000000e+00   -1.0439972341e+01    9.9335187880e-01    1.0000000000e+00
      1049   -1.0536787413e+01    2.5083632790e-01    5.9036961075e+01    5.9000000000e+01    0.0000000000e+00   -1.0440265423e+01    9.9901135060e-01    1.0000000000e+00
      1050   -1.0455027504e+01    2.3167056307e-01    5.9016231814e+01    5.9000000000e+01    0.0000000000e+00   -1.0440152268e+01    9.9552359061e-01    1.0000000000e+00
      1051   -1.0461533936e+01    1.7715512917e-01    6.1009261600e+01    6.1000000000e+01    0.0000000000e+00   -1.0439735304e+01    9.9734617856e-01    1.0000000000e+00
      1052   -1.0486216525e+01    2.0394230229e-01    6.1000169232e+01    6.1000000000e+01    0.0000000000e+00   -1.0472889311e+01    1.0000000000e+00    1.0000000000e+00
      1053   -1.0479511492e+01    1.6650601597e-01    6.1002960419e+01    6.1000000000e+01    0.0000000000e+00   -1.0472705841e+01    9.9622097079e-01    1.0000000000e+00
      1054   -1.0542595301e+01    1.5319876588e-01    6.1011540046e+01    6.1000000000e+01    0.0000000000e+00   -1.0472710560e+01    9.9191727366e-01    1.0000000000e+00
      1055   -1.0509226621e+01    2.0793130174e-01    6.1016002729e+01    6.1000000000e+01    0.0000000000e+00   -1.0472873008e+01    1.0000000000e+00    9.8360655738e-01
      1056   -1.0512476384e+01    2.2624358957e-01    6.0014343942e+01    6.0000000000e+01    0.0000000000e+00   -1.0472934752e+01    9.9524255424e-01    1.0000000000e+00
      1057   -1.0548765122e+01    2.4356671240e-01    6.0022052209e+01    6.0000000000e+01    0.0000000000e+00   -1.0456374034e+01    1.0000000000e+00    1.0000000000e+00
      1058   -1.0586955882e+01    2.5438673579e-01    6.0033120022e+01    6.0000000000e+01    0.0000000000e+00   -1.0456530335e+01    1.0000000000e+00    1.0000000000e+00
      1059   -1.0526090016e+01    2.3278959506e-01    6.0029653740e+01    6.0000000000e+01    0.0000000000e+00   -1.0456780377e+01    1.0000000000e+00    1.0000000000e+00
      1060   -1.0508437210e+01    2.3572889088e-01    6.0017938715e+01    6.0000000000e+01    0.0000000000e+00   -1.0456727906e+01    9.8480740049e-01    1.0000000000e+00
      1061   -1.0549179733e+01    2.2971251199e-01    6.0021461231e+01    6.0000000000e+01    0.0000000000e+00   -1.0456520532e+01    1.0000000000e+00    1.0000000000e+00
      1062   -1.0537506375e+01    2.0053840866e-01    6.0025786681e+01    6.0000000000e+01    0.0000000000e+00   -1.0456607304e+01    1.0000000000e+00    1.0000000000e+00
      1063   -1.0510224037e+01    2.0838061621e-01    6.0019939484e+01    6.0000000000e+01    0.0000000000e+00   -1.0456695870e+01    9.9159182763e-01    1.0000000000e+00
      1064   -1.0448121013e+01    1.9370806211e-01    6.0006614672e+01    6.0000000000e+01    0.0000000000e+00   -1.0456588019e+01    9.9391473848e-01    1.0000000000e+00
      1065   -1.0513469968e+01    1.7035912948e-01    6.0007199387e+01    6.0000000000e+01    0.0000000000e+00   -1.0456294389e+01    9.9602547642e-01    1.0000000000e+00
      1066   -1.0536257313e+01    1.8061223747e-01    6.0020380177e+01    6.0000000000e+01    0.0000000000e+00   -1.0456296995e+01    9.9858222326e-01    1.0000000000e+00
      1067   -1.0523499804e+01    1.3216111253e-01    6.0021821268e+01    6.0000000000e+01    0.0000000000e+00   -1.0456531906e+01    1.0000000000e+00    1.0000000000e+00
      1068   -1.0483247592e+01    1.6175883158e-01    6.0013898724e+01    6.0000000000e+01    0.0000000000e+00   -1.0456558636e+01    9.9758958126e-01    9.8333333333e-01
      1069   -1.0484687724e+01    2.0574707909e-01    5.9008680196e+01    5.9000000000e+01    0.0000000000e+00   -1.0456389846e+01    9.9844537994e-01    1.0000000000e+00
      1070   -1.0469281083e+01    1.7111789193e-01    5.9010908760e+01    5.9000000000e+01    0.0000000000e+00   -1.0439462917e+01    9.9887096208e-01    1.0000000000e+00
      1071   -1.0498935280e+01    2.2254853167e-01    5.9013007034e+01    5.9000000000e+01    0.0000000000e+00   -1.0439450359e+01    1.0000000000e+00    1.0000000000e+00
      1072   -1.0485516904e+01    2.2853395842e-01    5.9015371807e+01    5.9000000000e+01    0.0000000000e+00   -1.0439464707e+01    9.9313065627e-01    1.0000000000e+00
      1073   -1.0504770621e+01    2.5119292638e-01    5.9016212194e+01    5.9000000000e+01    0.0000000000e+00   -1.0439470494e+01    1.0000000000e+00    1.0000000000e+00
      1074   -1.0515456790e+01    4.5868948461e-01    6.0021650240e+01    6.0000000000e+01    0.0000000000e+00   -1.0439469319e+01    1.0000000000e+00    1.0000000000e+00
      1075   -1.0425385078e+01    2.1952041388e-01    6.0003968961e+01    6.0000000000e+01    0.0000000000e+00   -1.0456357505e+01    1.0000000000e+00    1.0000000000e+00
      1076   -1.0517814968e+01    1.5795768651e-01    6.0004517719e+01    6.0000000000e+01    0.0000000000e+00   -1.0455970141e+01    9.9537914677e-01    1.0000000000e+00
      1077   -1.0492863347e+01    1.8551151227e-01    6.0014645358e+01    6.0000000000e+01    0.0000000000e+00   -1.0455976727e+01    1.0000000000e+00    1.0000000000e+00
      1078   -1.0492631185e+01    1.8535495809e-01    6.0010836025e+01    6.0000000000e+01    0.0000000000e+00   -1.0456118669e+01    9.9649749385e-01    1.0000000000e+00
      1079   -1.0464128770e+01    3.8772897963e-01    6.0006520766e+01    6.0000000000e+01    0.0000000000e+00   -1.0456028195e+01    1.0000000000e+00    1.0000000000e+00
      1080   -1.0480934829e+01    2.4246364570e-01    6.0004777134e+01    6.0000000000e+01    0.0000000000e+00   -1.0455901665e+01    9.9763097177e-01    1.0000000000e+00
      1081   -1.0398225222e+01    1.9277972533e-01    5.9994989316e+01    6.0000000000e+01    0.0000000000e+00   -1.0455834395e+01    1.0000000000e+00    1.0000000000e+00
      1082   -1.0448734965e+01    2.3548029550e-01    5.9990267051e+01    6.0000000000e+01    0.0000000000e+00   -1.0455552982e+01    9.9048160468e-01    1.0000000000e+00
      1083   -1.0486905377e+01    3.6489987104e-01    6.0003533534e+01    6.0000000000e+01    0.0000000000e+00   -1.0455405110e+01    9.7241138280e-01    9.8333333333e-01
      1084   -1.0496327678e+01    4.2227966925e-01    5.9011353908e+01    5.9000000000e+01    0.0000000000e+00   -1.0455594120e+01    9.9074626623e-01    1.0000000000e+00
      1085   -1.0488283624e+01    4.0132122196e-01    5.9015422830e+01    5.9000000000e+01    0.0000000000e+00   -1.0438897589e+01    9.9751515214e-01    1.0000000000e+00
      1086   -1.0483086740e+01    3.6320368034e-01    5.9013476540e+01    5.9000000000e+01    0.0000000000e+00   -1.0438935875e+01    9.9615217177e-01    1.0000000000e+00
      1087   -1.0556755969e+01    3.8919846387e-01    5.9023568916e+01    5.9000000000e+01    0.0000000000e+00   -1.0438867279e+01    9.9754735636e-01    1.0000000000e+00
      1088   -1.0593590036e+01    3.7082151107e-01    5.9039760468e+01    5.9000000000e+01    0.0000000000e+00   -1.0439073708e+01    1.0000000000e+00    1.0000000000e+00
      1089   -1.0560924343e+01    2.8511946173e-01    6.0041980301e+01    6.0000000000e+01    0.0000000000e+00   -1.0439418803e+01    9.9460579506e-01    1.0000000000e+00
      1090   -1.0531940194e+01    2.7165099994e-01    6.0026745778e+01    6.0000000000e+01    0.0000000000e+00   -1.0456290932e+01    1.0000000000e+00    1.0000000000e+00
